image_id,filename,filepath,true_class,model,predicted_class,confidence,failure_type,selection_reason,target_layer,gradcam_filepath
740,meningioma/Te-me_45.jpg,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/meningioma/Te-me_45.jpg,meningioma,ResNet50,glioma,0.85888671875,pairwise_A_correct_B_wrong_VGG16_vs_ResNet50,VGG16 vs ResNet50: A correct B wrong,conv5_block3_3_conv,/kaggle/working/results/explainability/gradcam/ResNet50/img740_pairwise_A_correct_B_wrong_VGG16_vs_ResNet50.png
660,meningioma/Te-me_240.jpg,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/meningioma/Te-me_240.jpg,meningioma,VGG16,pituitary,0.673828125,pairwise_A_wrong_B_correct_VGG16_vs_ResNet50,VGG16 vs ResNet50: A wrong B correct,block5_conv3,/kaggle/working/results/explainability/gradcam/VGG16/img660_pairwise_A_wrong_B_correct_VGG16_vs_ResNet50.png
660,meningioma/Te-me_240.jpg,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/meningioma/Te-me_240.jpg,meningioma,ResNet50,meningioma,0.8701171875,pairwise_A_wrong_B_correct_VGG16_vs_ResNet50,VGG16 vs ResNet50: A wrong B correct,conv5_block3_3_conv,/kaggle/working/results/explainability/gradcam/ResNet50/img660_pairwise_A_wrong_B_correct_VGG16_vs_ResNet50.png
79,glioma/Te-gl_170.jpg,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/glioma/Te-gl_170.jpg,glioma,VGG16,meningioma,0.7802734375,pairwise_A_wrong_B_correct_VGG16_vs_ResNet50,VGG16 vs ResNet50: A wrong B correct,block5_conv3,/kaggle/working/results/explainability/gradcam/VGG16/img79_pairwise_A_wrong_B_correct_VGG16_vs_ResNet50.png
79,glioma/Te-gl_170.jpg,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/glioma/Te-gl_170.jpg,glioma,ResNet50,glioma,0.59375,pairwise_A_wrong_B_correct_VGG16_vs_ResNet50,VGG16 vs ResNet50: A wrong B correct,conv5_block3_3_conv,/kaggle/working/results/explainability/gradcam/ResNet50/img79_pairwise_A_wrong_B_correct_VGG16_vs_ResNet50.png
3,glioma/Te-gl_101.jpg,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/glioma/Te-gl_101.jpg,glioma,VGG16,pituitary,0.82763671875,pairwise_A_wrong_B_correct_VGG16_vs_ResNet50,VGG16 vs ResNet50: A wrong B correct,block5_conv3,/kaggle/working/results/explainability/gradcam/VGG16/img3_pairwise_A_wrong_B_correct_VGG16_vs_ResNet50.png
3,glioma/Te-gl_101.jpg,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/glioma/Te-gl_101.jpg,glioma,ResNet50,glioma,0.9892578125,pairwise_A_wrong_B_correct_VGG16_vs_ResNet50,VGG16 vs ResNet50: A wrong B correct,conv5_block3_3_conv,/kaggle/working/results/explainability/gradcam/ResNet50/img3_pairwise_A_wrong_B_correct_VGG16_vs_ResNet50.png
144,glioma/Te-gl_229.jpg,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/glioma/Te-gl_229.jpg,glioma,VGG16,meningioma,0.97802734375,pairwise_A_wrong_B_correct_VGG16_vs_ResNet50,VGG16 vs ResNet50: A wrong B correct,block5_conv3,/kaggle/working/results/explainability/gradcam/VGG16/img144_pairwise_A_wrong_B_correct_VGG16_vs_ResNet50.png
144,glioma/Te-gl_229.jpg,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/glioma/Te-gl_229.jpg,glioma,ResNet50,glioma,0.75341796875,pairwise_A_wrong_B_correct_VGG16_vs_ResNet50,VGG16 vs ResNet50: A wrong B correct,conv5_block3_3_conv,/kaggle/working/results/explainability/gradcam/ResNet50/img144_pairwise_A_wrong_B_correct_VGG16_vs_ResNet50.png
129,glioma/Te-gl_215.jpg,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/glioma/Te-gl_215.jpg,glioma,VGG16,meningioma,0.474853515625,pairwise_A_wrong_B_correct_VGG16_vs_ResNet50,VGG16 vs ResNet50: A wrong B correct,block5_conv3,/kaggle/working/results/explainability/gradcam/VGG16/img129_pairwise_A_wrong_B_correct_VGG16_vs_ResNet50.png
129,glioma/Te-gl_215.jpg,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/glioma/Te-gl_215.jpg,glioma,ResNet50,glioma,0.900390625,pairwise_A_wrong_B_correct_VGG16_vs_ResNet50,VGG16 vs ResNet50: A wrong B correct,conv5_block3_3_conv,/kaggle/working/results/explainability/gradcam/ResNet50/img129_pairwise_A_wrong_B_correct_VGG16_vs_ResNet50.png
634,meningioma/Te-me_217.jpg,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/meningioma/Te-me_217.jpg,meningioma,VGG16,pituitary,0.5654296875,pairwise_A_wrong_B_correct_VGG16_vs_ResNet50,VGG16 vs ResNet50: A wrong B correct,block5_conv3,/kaggle/working/results/explainability/gradcam/VGG16/img634_pairwise_A_wrong_B_correct_VGG16_vs_ResNet50.png
634,meningioma/Te-me_217.jpg,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/meningioma/Te-me_217.jpg,meningioma,ResNet50,meningioma,0.96435546875,pairwise_A_wrong_B_correct_VGG16_vs_ResNet50,VGG16 vs ResNet50: A wrong B correct,conv5_block3_3_conv,/kaggle/working/results/explainability/gradcam/ResNet50/img634_pairwise_A_wrong_B_correct_VGG16_vs_ResNet50.png
84,glioma/Te-gl_175.jpg,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/glioma/Te-gl_175.jpg,glioma,VGG16,meningioma,0.85205078125,pairwise_A_wrong_B_correct_VGG16_vs_ResNet50,VGG16 vs ResNet50: A wrong B correct,block5_conv3,/kaggle/working/results/explainability/gradcam/VGG16/img84_pairwise_A_wrong_B_correct_VGG16_vs_ResNet50.png
84,glioma/Te-gl_175.jpg,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/glioma/Te-gl_175.jpg,glioma,ResNet50,glioma,0.998046875,pairwise_A_wrong_B_correct_VGG16_vs_ResNet50,VGG16 vs ResNet50: A wrong B correct,conv5_block3_3_conv,/kaggle/working/results/explainability/gradcam/ResNet50/img84_pairwise_A_wrong_B_correct_VGG16_vs_ResNet50.png
1175,notumor/Te-no_77.jpg,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/notumor/Te-no_77.jpg,notumor,VGG16,meningioma,0.568359375,pairwise_A_wrong_B_correct_VGG16_vs_ResNet50,VGG16 vs ResNet50: A wrong B correct,block5_conv3,/kaggle/working/results/explainability/gradcam/VGG16/img1175_pairwise_A_wrong_B_correct_VGG16_vs_ResNet50.png
1175,notumor/Te-no_77.jpg,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/notumor/Te-no_77.jpg,notumor,ResNet50,notumor,0.7138671875,pairwise_A_wrong_B_correct_VGG16_vs_ResNet50,VGG16 vs ResNet50: A wrong B correct,conv5_block3_3_conv,/kaggle/working/results/explainability/gradcam/ResNet50/img1175_pairwise_A_wrong_B_correct_VGG16_vs_ResNet50.png
75,glioma/Te-gl_167.jpg,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/glioma/Te-gl_167.jpg,glioma,VGG16,notumor,0.5263671875,pairwise_A_wrong_B_correct_VGG16_vs_ResNet50,VGG16 vs ResNet50: A wrong B correct,block5_conv3,/kaggle/working/results/explainability/gradcam/VGG16/img75_pairwise_A_wrong_B_correct_VGG16_vs_ResNet50.png
75,glioma/Te-gl_167.jpg,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/glioma/Te-gl_167.jpg,glioma,ResNet50,glioma,0.9892578125,pairwise_A_wrong_B_correct_VGG16_vs_ResNet50,VGG16 vs ResNet50: A wrong B correct,conv5_block3_3_conv,/kaggle/working/results/explainability/gradcam/ResNet50/img75_pairwise_A_wrong_B_correct_VGG16_vs_ResNet50.png
145,glioma/Te-gl_23.jpg,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/glioma/Te-gl_23.jpg,glioma,VGG16,meningioma,0.990234375,pairwise_A_wrong_B_correct_VGG16_vs_ResNet50,VGG16 vs ResNet50: A wrong B correct,block5_conv3,/kaggle/working/results/explainability/gradcam/VGG16/img145_pairwise_A_wrong_B_correct_VGG16_vs_ResNet50.png
145,glioma/Te-gl_23.jpg,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/glioma/Te-gl_23.jpg,glioma,ResNet50,glioma,0.9951171875,pairwise_A_wrong_B_correct_VGG16_vs_ResNet50,VGG16 vs ResNet50: A wrong B correct,conv5_block3_3_conv,/kaggle/working/results/explainability/gradcam/ResNet50/img145_pairwise_A_wrong_B_correct_VGG16_vs_ResNet50.png
68,glioma/Te-gl_160.jpg,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/glioma/Te-gl_160.jpg,glioma,VGG16,meningioma,0.87890625,pairwise_both_wrong_different_preds_VGG16_vs_ResNet50,VGG16 vs ResNet50: both wrong different preds,block5_conv3,/kaggle/working/results/explainability/gradcam/VGG16/img68_pairwise_both_wrong_different_preds_VGG16_vs_ResNet50.png
68,glioma/Te-gl_160.jpg,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/glioma/Te-gl_160.jpg,glioma,ResNet50,pituitary,0.9453125,pairwise_both_wrong_different_preds_VGG16_vs_ResNet50,VGG16 vs ResNet50: both wrong different preds,conv5_block3_3_conv,/kaggle/working/results/explainability/gradcam/ResNet50/img68_pairwise_both_wrong_different_preds_VGG16_vs_ResNet50.png
0,glioma/Te-gl_1.jpg,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/glioma/Te-gl_1.jpg,glioma,VGG16,meningioma,0.47705078125,pairwise_both_wrong_different_preds_VGG16_vs_ResNet50,VGG16 vs ResNet50: both wrong different preds,block5_conv3,/kaggle/working/results/explainability/gradcam/VGG16/img0_pairwise_both_wrong_different_preds_VGG16_vs_ResNet50.png
0,glioma/Te-gl_1.jpg,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/glioma/Te-gl_1.jpg,glioma,ResNet50,pituitary,0.60498046875,pairwise_both_wrong_different_preds_VGG16_vs_ResNet50,VGG16 vs ResNet50: both wrong different preds,conv5_block3_3_conv,/kaggle/working/results/explainability/gradcam/ResNet50/img0_pairwise_both_wrong_different_preds_VGG16_vs_ResNet50.png
338,glioma/Te-gl_43.jpg,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/glioma/Te-gl_43.jpg,glioma,VGG16,meningioma,0.54443359375,pairwise_both_wrong_different_preds_VGG16_vs_ResNet50,VGG16 vs ResNet50: both wrong different preds,block5_conv3,/kaggle/working/results/explainability/gradcam/VGG16/img338_pairwise_both_wrong_different_preds_VGG16_vs_ResNet50.png
338,glioma/Te-gl_43.jpg,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/glioma/Te-gl_43.jpg,glioma,ResNet50,notumor,0.728515625,pairwise_both_wrong_different_preds_VGG16_vs_ResNet50,VGG16 vs ResNet50: both wrong different preds,conv5_block3_3_conv,/kaggle/working/results/explainability/gradcam/ResNet50/img338_pairwise_both_wrong_different_preds_VGG16_vs_ResNet50.png
127,glioma/Te-gl_213.jpg,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/glioma/Te-gl_213.jpg,glioma,VGG16,pituitary,0.40576171875,pairwise_both_wrong_different_preds_VGG16_vs_ResNet50,VGG16 vs ResNet50: both wrong different preds,block5_conv3,/kaggle/working/results/explainability/gradcam/VGG16/img127_pairwise_both_wrong_different_preds_VGG16_vs_ResNet50.png
127,glioma/Te-gl_213.jpg,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/glioma/Te-gl_213.jpg,glioma,ResNet50,meningioma,0.7529296875,pairwise_both_wrong_different_preds_VGG16_vs_ResNet50,VGG16 vs ResNet50: both wrong different preds,conv5_block3_3_conv,/kaggle/working/results/explainability/gradcam/ResNet50/img127_pairwise_both_wrong_different_preds_VGG16_vs_ResNet50.png
616,meningioma/Te-me_200.jpg,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/meningioma/Te-me_200.jpg,meningioma,VGG16,pituitary,0.689453125,pairwise_both_wrong_different_preds_VGG16_vs_ResNet50,VGG16 vs ResNet50: both wrong different preds,block5_conv3,/kaggle/working/results/explainability/gradcam/VGG16/img616_pairwise_both_wrong_different_preds_VGG16_vs_ResNet50.png
616,meningioma/Te-me_200.jpg,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/meningioma/Te-me_200.jpg,meningioma,ResNet50,glioma,0.583984375,pairwise_both_wrong_different_preds_VGG16_vs_ResNet50,VGG16 vs ResNet50: both wrong different preds,conv5_block3_3_conv,/kaggle/working/results/explainability/gradcam/ResNet50/img616_pairwise_both_wrong_different_preds_VGG16_vs_ResNet50.png
376,glioma/Te-gl_78.jpg,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/glioma/Te-gl_78.jpg,glioma,VGG16,notumor,1.0,pairwise_both_wrong_different_preds_VGG16_vs_ResNet50,VGG16 vs ResNet50: both wrong different preds,block5_conv3,/kaggle/working/results/explainability/gradcam/VGG16/img376_pairwise_both_wrong_different_preds_VGG16_vs_ResNet50.png
376,glioma/Te-gl_78.jpg,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/glioma/Te-gl_78.jpg,glioma,ResNet50,meningioma,0.97705078125,pairwise_both_wrong_different_preds_VGG16_vs_ResNet50,VGG16 vs ResNet50: both wrong different preds,conv5_block3_3_conv,/kaggle/working/results/explainability/gradcam/ResNet50/img376_pairwise_both_wrong_different_preds_VGG16_vs_ResNet50.png
38,glioma/Te-gl_133.jpg,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/glioma/Te-gl_133.jpg,glioma,VGG16,meningioma,0.62939453125,pairwise_both_wrong_different_preds_VGG16_vs_ResNet50,VGG16 vs ResNet50: both wrong different preds,block5_conv3,/kaggle/working/results/explainability/gradcam/VGG16/img38_pairwise_both_wrong_different_preds_VGG16_vs_ResNet50.png
38,glioma/Te-gl_133.jpg,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/glioma/Te-gl_133.jpg,glioma,ResNet50,notumor,0.99609375,pairwise_both_wrong_different_preds_VGG16_vs_ResNet50,VGG16 vs ResNet50: both wrong different preds,conv5_block3_3_conv,/kaggle/working/results/explainability/gradcam/ResNet50/img38_pairwise_both_wrong_different_preds_VGG16_vs_ResNet50.png
33,glioma/Te-gl_129.jpg,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/glioma/Te-gl_129.jpg,glioma,VGG16,notumor,0.970703125,pairwise_both_wrong_different_preds_VGG16_vs_ResNet50,VGG16 vs ResNet50: both wrong different preds,block5_conv3,/kaggle/working/results/explainability/gradcam/VGG16/img33_pairwise_both_wrong_different_preds_VGG16_vs_ResNet50.png
33,glioma/Te-gl_129.jpg,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/glioma/Te-gl_129.jpg,glioma,ResNet50,meningioma,0.9892578125,pairwise_both_wrong_different_preds_VGG16_vs_ResNet50,VGG16 vs ResNet50: both wrong different preds,conv5_block3_3_conv,/kaggle/working/results/explainability/gradcam/ResNet50/img33_pairwise_both_wrong_different_preds_VGG16_vs_ResNet50.png
227,glioma/Te-gl_303.jpg,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/glioma/Te-gl_303.jpg,glioma,VGG16,notumor,0.970703125,pairwise_both_wrong_different_preds_VGG16_vs_ResNet50,VGG16 vs ResNet50: both wrong different preds,block5_conv3,/kaggle/working/results/explainability/gradcam/VGG16/img227_pairwise_both_wrong_different_preds_VGG16_vs_ResNet50.png
227,glioma/Te-gl_303.jpg,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/glioma/Te-gl_303.jpg,glioma,ResNet50,meningioma,0.9892578125,pairwise_both_wrong_different_preds_VGG16_vs_ResNet50,VGG16 vs ResNet50: both wrong different preds,conv5_block3_3_conv,/kaggle/working/results/explainability/gradcam/ResNet50/img227_pairwise_both_wrong_different_preds_VGG16_vs_ResNet50.png
359,glioma/Te-gl_62.jpg,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/glioma/Te-gl_62.jpg,glioma,VGG16,notumor,0.98828125,pairwise_both_wrong_different_preds_VGG16_vs_ResNet50,VGG16 vs ResNet50: both wrong different preds,block5_conv3,/kaggle/working/results/explainability/gradcam/VGG16/img359_pairwise_both_wrong_different_preds_VGG16_vs_ResNet50.png
359,glioma/Te-gl_62.jpg,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/glioma/Te-gl_62.jpg,glioma,ResNet50,meningioma,0.833984375,pairwise_both_wrong_different_preds_VGG16_vs_ResNet50,VGG16 vs ResNet50: both wrong different preds,conv5_block3_3_conv,/kaggle/working/results/explainability/gradcam/ResNet50/img359_pairwise_both_wrong_different_preds_VGG16_vs_ResNet50.png
182,glioma/Te-gl_263.jpg,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/glioma/Te-gl_263.jpg,glioma,VGG16,glioma,0.66845703125,pairwise_A_correct_B_wrong_VGG16_vs_EfficientNetB0,VGG16 vs EfficientNetB0: A correct B wrong,block5_conv3,/kaggle/working/results/explainability/gradcam/VGG16/img182_pairwise_A_correct_B_wrong_VGG16_vs_EfficientNetB0.png
182,glioma/Te-gl_263.jpg,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/glioma/Te-gl_263.jpg,glioma,EfficientNetB0,meningioma,0.888671875,pairwise_A_correct_B_wrong_VGG16_vs_EfficientNetB0,VGG16 vs EfficientNetB0: A correct B wrong,top_conv,/kaggle/working/results/explainability/gradcam/EfficientNetB0/img182_pairwise_A_correct_B_wrong_VGG16_vs_EfficientNetB0.png
29,glioma/Te-gl_125.jpg,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/glioma/Te-gl_125.jpg,glioma,VGG16,glioma,0.93115234375,pairwise_A_correct_B_wrong_VGG16_vs_EfficientNetB0,VGG16 vs EfficientNetB0: A correct B wrong,block5_conv3,/kaggle/working/results/explainability/gradcam/VGG16/img29_pairwise_A_correct_B_wrong_VGG16_vs_EfficientNetB0.png
29,glioma/Te-gl_125.jpg,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/glioma/Te-gl_125.jpg,glioma,EfficientNetB0,meningioma,0.5732421875,pairwise_A_correct_B_wrong_VGG16_vs_EfficientNetB0,VGG16 vs EfficientNetB0: A correct B wrong,top_conv,/kaggle/working/results/explainability/gradcam/EfficientNetB0/img29_pairwise_A_correct_B_wrong_VGG16_vs_EfficientNetB0.png
525,meningioma/Te-me_119.jpg,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/meningioma/Te-me_119.jpg,meningioma,VGG16,meningioma,0.984375,pairwise_A_correct_B_wrong_VGG16_vs_EfficientNetB0,VGG16 vs EfficientNetB0: A correct B wrong,block5_conv3,/kaggle/working/results/explainability/gradcam/VGG16/img525_pairwise_A_correct_B_wrong_VGG16_vs_EfficientNetB0.png
525,meningioma/Te-me_119.jpg,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/meningioma/Te-me_119.jpg,meningioma,EfficientNetB0,glioma,0.63525390625,pairwise_A_correct_B_wrong_VGG16_vs_EfficientNetB0,VGG16 vs EfficientNetB0: A correct B wrong,top_conv,/kaggle/working/results/explainability/gradcam/EfficientNetB0/img525_pairwise_A_correct_B_wrong_VGG16_vs_EfficientNetB0.png
492,meningioma/Te-aug-me_9.jpg,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/meningioma/Te-aug-me_9.jpg,meningioma,VGG16,meningioma,0.994140625,pairwise_A_correct_B_wrong_VGG16_vs_EfficientNetB0,VGG16 vs EfficientNetB0: A correct B wrong,block5_conv3,/kaggle/working/results/explainability/gradcam/VGG16/img492_pairwise_A_correct_B_wrong_VGG16_vs_EfficientNetB0.png
492,meningioma/Te-aug-me_9.jpg,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/meningioma/Te-aug-me_9.jpg,meningioma,EfficientNetB0,pituitary,0.94287109375,pairwise_A_correct_B_wrong_VGG16_vs_EfficientNetB0,VGG16 vs EfficientNetB0: A correct B wrong,top_conv,/kaggle/working/results/explainability/gradcam/EfficientNetB0/img492_pairwise_A_correct_B_wrong_VGG16_vs_EfficientNetB0.png
383,glioma/Te-gl_84.jpg,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/glioma/Te-gl_84.jpg,glioma,VGG16,glioma,0.98828125,pairwise_A_correct_B_wrong_VGG16_vs_EfficientNetB0,VGG16 vs EfficientNetB0: A correct B wrong,block5_conv3,/kaggle/working/results/explainability/gradcam/VGG16/img383_pairwise_A_correct_B_wrong_VGG16_vs_EfficientNetB0.png
383,glioma/Te-gl_84.jpg,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/glioma/Te-gl_84.jpg,glioma,EfficientNetB0,meningioma,0.90869140625,pairwise_A_correct_B_wrong_VGG16_vs_EfficientNetB0,VGG16 vs EfficientNetB0: A correct B wrong,top_conv,/kaggle/working/results/explainability/gradcam/EfficientNetB0/img383_pairwise_A_correct_B_wrong_VGG16_vs_EfficientNetB0.png
223,glioma/Te-gl_30.jpg,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/glioma/Te-gl_30.jpg,glioma,VGG16,glioma,0.994140625,pairwise_A_correct_B_wrong_VGG16_vs_EfficientNetB0,VGG16 vs EfficientNetB0: A correct B wrong,block5_conv3,/kaggle/working/results/explainability/gradcam/VGG16/img223_pairwise_A_correct_B_wrong_VGG16_vs_EfficientNetB0.png
223,glioma/Te-gl_30.jpg,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/glioma/Te-gl_30.jpg,glioma,EfficientNetB0,meningioma,0.6337890625,pairwise_A_correct_B_wrong_VGG16_vs_EfficientNetB0,VGG16 vs EfficientNetB0: A correct B wrong,top_conv,/kaggle/working/results/explainability/gradcam/EfficientNetB0/img223_pairwise_A_correct_B_wrong_VGG16_vs_EfficientNetB0.png
167,glioma/Te-gl_25.jpg,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/glioma/Te-gl_25.jpg,glioma,VGG16,glioma,0.91748046875,pairwise_A_correct_B_wrong_VGG16_vs_EfficientNetB0,VGG16 vs EfficientNetB0: A correct B wrong,block5_conv3,/kaggle/working/results/explainability/gradcam/VGG16/img167_pairwise_A_correct_B_wrong_VGG16_vs_EfficientNetB0.png
167,glioma/Te-gl_25.jpg,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/glioma/Te-gl_25.jpg,glioma,EfficientNetB0,meningioma,0.72021484375,pairwise_A_correct_B_wrong_VGG16_vs_EfficientNetB0,VGG16 vs EfficientNetB0: A correct B wrong,top_conv,/kaggle/working/results/explainability/gradcam/EfficientNetB0/img167_pairwise_A_correct_B_wrong_VGG16_vs_EfficientNetB0.png
110,glioma/Te-gl_199.jpg,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/glioma/Te-gl_199.jpg,glioma,VGG16,glioma,0.476318359375,pairwise_A_correct_B_wrong_VGG16_vs_EfficientNetB0,VGG16 vs EfficientNetB0: A correct B wrong,block5_conv3,/kaggle/working/results/explainability/gradcam/VGG16/img110_pairwise_A_correct_B_wrong_VGG16_vs_EfficientNetB0.png
110,glioma/Te-gl_199.jpg,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/glioma/Te-gl_199.jpg,glioma,EfficientNetB0,pituitary,0.625,pairwise_A_correct_B_wrong_VGG16_vs_EfficientNetB0,VGG16 vs EfficientNetB0: A correct B wrong,top_conv,/kaggle/working/results/explainability/gradcam/EfficientNetB0/img110_pairwise_A_correct_B_wrong_VGG16_vs_EfficientNetB0.png
724,meningioma/Te-me_30.jpg,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/meningioma/Te-me_30.jpg,meningioma,VGG16,meningioma,0.986328125,pairwise_A_correct_B_wrong_VGG16_vs_EfficientNetB0,VGG16 vs EfficientNetB0: A correct B wrong,block5_conv3,/kaggle/working/results/explainability/gradcam/VGG16/img724_pairwise_A_correct_B_wrong_VGG16_vs_EfficientNetB0.png
724,meningioma/Te-me_30.jpg,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/meningioma/Te-me_30.jpg,meningioma,EfficientNetB0,glioma,0.544921875,pairwise_A_correct_B_wrong_VGG16_vs_EfficientNetB0,VGG16 vs EfficientNetB0: A correct B wrong,top_conv,/kaggle/working/results/explainability/gradcam/EfficientNetB0/img724_pairwise_A_correct_B_wrong_VGG16_vs_EfficientNetB0.png
43,glioma/Te-gl_138.jpg,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/glioma/Te-gl_138.jpg,glioma,VGG16,glioma,0.8310546875,pairwise_A_correct_B_wrong_VGG16_vs_EfficientNetB0,VGG16 vs EfficientNetB0: A correct B wrong,block5_conv3,/kaggle/working/results/explainability/gradcam/VGG16/img43_pairwise_A_correct_B_wrong_VGG16_vs_EfficientNetB0.png
43,glioma/Te-gl_138.jpg,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/glioma/Te-gl_138.jpg,glioma,EfficientNetB0,meningioma,0.80908203125,pairwise_A_correct_B_wrong_VGG16_vs_EfficientNetB0,VGG16 vs EfficientNetB0: A correct B wrong,top_conv,/kaggle/working/results/explainability/gradcam/EfficientNetB0/img43_pairwise_A_correct_B_wrong_VGG16_vs_EfficientNetB0.png
569,meningioma/Te-me_159.jpg,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/meningioma/Te-me_159.jpg,meningioma,VGG16,pituitary,0.771484375,pairwise_A_wrong_B_correct_VGG16_vs_EfficientNetB0,VGG16 vs EfficientNetB0: A wrong B correct,block5_conv3,/kaggle/working/results/explainability/gradcam/VGG16/img569_pairwise_A_wrong_B_correct_VGG16_vs_EfficientNetB0.png
569,meningioma/Te-me_159.jpg,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/meningioma/Te-me_159.jpg,meningioma,EfficientNetB0,meningioma,0.91748046875,pairwise_A_wrong_B_correct_VGG16_vs_EfficientNetB0,VGG16 vs EfficientNetB0: A wrong B correct,top_conv,/kaggle/working/results/explainability/gradcam/EfficientNetB0/img569_pairwise_A_wrong_B_correct_VGG16_vs_EfficientNetB0.png
74,glioma/Te-gl_166.jpg,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/glioma/Te-gl_166.jpg,glioma,VGG16,notumor,0.7431640625,pairwise_A_wrong_B_correct_VGG16_vs_EfficientNetB0,VGG16 vs EfficientNetB0: A wrong B correct,block5_conv3,/kaggle/working/results/explainability/gradcam/VGG16/img74_pairwise_A_wrong_B_correct_VGG16_vs_EfficientNetB0.png
